label,text
2,"It's a Vegas buffet what else can I say. It was $88.00 for two of us on Sunday night. I'm not a huge buffet fan but it was my partners first time in Vegas so we had to go to one. Would I go back? Well yes if they wanna comp me but no if I have to pay. Again, not saying it's bad just saying typical Vegas buffet. Everyone should try it once. I just feel for $88.00 I can get a better meal that's not a buffet."
3,"We did not have to pay for tickets and the guy that bought them got a Black Friday deal so we had some decent seats. How can you complain about a free show?\n\n   The visuals and aerials were incredible. They left me thinking about the performance a week later. The music is from the slower songs by the Beatles. Even though I was familiar with them, my girlfriend was not.  \n\n   There is so much happening at once that it was easy to become overwhelmed to the point I lost track of the story they were trying to tell; however the stage was specifically built for this act so I concentrated on that and was amazed by just the technical aspects.  There is a behind the scenes tour that I would love to check out."
2,"Known at my work as \""the man on the corner\"" the holyrood cafe is the main supplier of breakfast rolls for the work force. It's all pretty standard fare, and fairly standard price. The falafel wrap was surprisingly tasty though. I think I'd give this place 4 stars if they got a decent fridge for their soft drinks. Open fridges suck, frankly. They don't really cool down the drinks, and actually heat up the room their in. \n\nYou can sit in but there's nothing particular to write about in that regard. All in all pretty good but not quite great."
1,"I dont mind coming here during the day, but I try to avoid coming here later in the evening. I just always have a bad feeling about this place and the kind of crowd that come around in the evenings. Price-wise, its just like every other walmart."
3,Another great Fox Concepts Restaurant...no surprise here!  The space is absolutely great - amazingly bright and open.  The service is extremely quick at lunch which is much appreciated.  And...the food was great!  My pasta was flavorful and just the right portion.  I am confident this place will be a huge success and imagine it is pretty hard to get a table at peak times.
0,"My parents had a 20 dollar off a 50 dollar purchase coupon and off we went.  Having just returned from Greece, maybe I'm being a food snob but this was not traditional Greek food.  My Mom seems to think they are under new ownership because she said the food was very different from the time before.\nWe enter an empty restaurant with fake and dried flower arrangements (a big pet peeve of mine).  We order Greek Salad and it is teeming with dressing and very little feta.  Our Kabobs reminded me of the Indian food I had the week before and accompanied with \""steamed\"" vegetables that look like the kind you buy from the frozen section of your local supermarket.  Pita is not fresh.  Portion size is good though due to the loads of basmati rice on the plate.  Decent amount of chicken for the money.  Service was attentive.  \nAn old Sting concert is blasting from the random flat screens located around the restaurant.  Unfortunately, while we were there we got caught in an unusual heavy rainstorm.  We were there long enough for the Sting concert to be over only for them to restart it and play it again.  I was trapped in my own personal hell!  Andes candies at the end wrapped up this \""Greek\"" experience."
1,"Doesn't compare with the other Max's restaurants I have been to. Mid-week and the food tasted refrigerated and been in the freezer for weeks. Filipino food is meant to be very tasty and rich, not americanized and bland. Even my non-Filipino guests who have no idea how accurate the dishes should taste , were not impressed. Hope they listen to the feedbacks here , as I have been eating these dishes all my life and I know how good they should taste. Ambiance, location , parking and decor is great, but we came for great tasting food."
0,This place is straight garbage.  If you enjoy waiting in line to be thoroughly disappointed then go here.\n\nUnless you had the foresight and budget to drop the cash on a booth (not really worth it for the wife and I alone) your basic admission allows you to stand in a series of hallways with security guards constantly reminding you to keep walking.  This place is FILLED with red tape and security guards.  Not my idea of a good time no matter what celebrity they keep announcing is attendance over the sound system.  The dance floor is pretty lame too and is packed to the gills WAY beyond what is comfortable.\n\nCheck out some of the lesser hyped but more reasonable and fun clubs in Vegas- Studio 54 and Rok are good choices.
0,"I am embarrassed to say how much I paid this company for nothing - thousands and thousands of dollars. Reports were terribly late, my reps cared nothing about me or my company and the customer service was abysmal. Additionally, they charged my company for 2 months of service after I cancelled, then acted like I was crazy when I very kindly & calmly asked them to remove the charges worth over $5000 - they acted like I was crazy. I wouldn't recommend this company to anyone or any business. Shady and concerned only about THEIR bottom line, not the growth of YOUR business."
4,The burger was excellent. Ordered to go at the counter and it took under 10 minutes to get my food. Ill be back.
2,Not a bad place I just had to many bobas  for my liking. Otherwise the taste was a welcome change.
3,You have to be careful here and only order the Hawaiian food because they also offer Chinese food but they jacked up the price for that and you don't get as much as when you order Chinese food. I get the Loco Moco because it's huge and cheap
2,"I thought I should write a review for this place because I got an extra chicken finger in my meal... (vegas luck?) and I also won money gambling that day...and it started off with that extra chicken finger!\n\nI ordered #2 which comes with 3 chicken fingers (but i got 4 and I saw it as a sign that I had good luck to gamble haha), fries, and their very buttery toast bread!\n\nFast food is usually not my thing with all that extra grease and oil, but Canes was pretty good with their special canes sauce that I dipped everything in. I think the chicken is just ok and their unsweetened icetea is pretty good. I mixed the unsweetened with 1/8 sweetened ice tea (otherwise it's just too sweet).  My favorite was definitely the bread though (I would exchange that over fries) :)"
0,"This place is a joke. \nCame in with my sister and we told them exactly what we needed, she wanted a pedicure and I wanted a full set and polish change on my toes. \nThe guy told us as soon as she was done with the polish change, he would start my full set because we had to be out by a certain time. \nOnce my polish change is done, a new lady comes in and wants a manicure, so the guy takes her and leaves me waiting! Mind you, my sister has been soaking her feet now for the past 20 minutes. We ask them what their plan is for our nails and they tell us to just come back later. At this point we made it clear unless they did what they said they would do, we wouldn't be coming back. \nThe lady was laughing and apologizing, and then wants $10 for my polish change. Fine. So I pull up the 10% off coupon and she asks, \""you really want 10% off of 10$? That's only a dollar\"" of course I want to use it since I won't be back! \nI had $8 cash for a tip, and she rang me up at $9. So I gave her my credit card. \""Oh, you don't have cash? I can't run this, has to be a certain amount haha\"" \nThen the guy says it's company policy to have a charge be at least $15, but he'll run it for me today. Bullsh*t. I should've just left without paying. Avoid this place and their awful service!"
3,"Best creamery in town! They currently hand out buy one get one free coupons (limited to waffle cones or waffle bowls) if you get a medium or large icecream. Not sure how long the deal will last, but it's definitely a steal, and it's great for friends/lovers to enjoy. Some of my favorite flavors include dark chocolate, butter pecan, and nutter fluff. So good!!"
0,"Sadly I would of never thought I would be giving Olive Garden a 1 star. \n\nFound out that my favorite event at OG was going on and since we hadn't yet been into our neighborhood OG since it was new, it was a easy choice. We arrived and and were seated immediately by the front entrance.\n\n Nikki was our waitress and we placed our orders. I ordered the Asaigo garlic alfredo on angle hair pasta and the chicken noki soup. After the normal wait time our salads and soups were brought to the table. I kind of laughed as there was only about 1/4 inch of soup in my bowl. All broth and 1 piece of gnocchi. I started to eat it and about 5 minutes later Nikki stopped by to check on us. I asked for another bowl of soup, and she stated,\"" I don't know why your filling up on soup when you ordered the endless pasta.\"" Well, I was embarrassed and just told her I like the soup. She leaves and brings back another bowl of soup and it is once again only has about 1/4 of a inch of soup in it with no gnocchi  at all. Just the broth! I asked Nikki why this was and she said she had to scrap the bottom of the pan to get that much and that they were waiting on someone to bring them more.  Now I know this is just me, but the manager stops over with a big smile wanting to know how we are doing. I told him that I was put off by Miss Nikki and what she said to me. How awkward I felt. He said he would get to the bottom of it. Now out comes Nikki bringing me a full bowl of soup and asks me in a condescending voice, \""is that enough gnocchi ?\"" WTF!!! I didn't even ask for that bowl! Now while she is there someone else brings out our food. So I have my pasta in front of me and I don't even touch the soup. \n\nI am disappointed in my service. I really did not enjoy my dining experience because of this particular person. I would much rather drive the extra 5-6 miles down to Cheyenne Rd and go to that OG. Because for the 7 years I have been going there I have had excellent service.\n\nI won't be back anytime soon, as we are fans of Michoacan and they KNOW how to provide a good meal with great service,and it's basically in the same parking lot we will go there if we want to stay close to home."
3,"I went on a weekday during Arizona Restaurant week.  The food was fantastic - classic food done really well (rack of lamb) or new twist on a familiar dish (sweet potato gnocchi with chorizo).  Our waiter was friendly and attentive.  The wine flight was excellent.  The only subpar dish was the dessert  - prepared in individual servings resulted in the bread pudding becoming rather dry, however the flavors were quite nice.\nI can't wait to try their brunch."
1,"Good service. Average food. Bad air conditioning to the point where it was steaming. Banana Nutella crepe had barely any Nutella, mostly just bananas and cream. The place has potential but they need to pick it up a notch."
0,Bouncers are assholes working with the cops to generate revenue.  Be careful if you go here.
1,"Two of us came here for New Year Eve dinner.  We were sat in the lounge area for dinner.  Granted we were walk-in and the main dining area was full.  The food was good, but nothing too special.  It was expensive for what it was.  Given so many options in Vegas, I probably will not go back."
4,"Very nice staff! It would be not only for the best chocolate to enjoy the shopping experience there.\n\nGodiva chocolate in my opinion is the best chocolate, but also one of the most expensive."
1,"Overrated.\n\nIt's a good burger. Service and quality are great, but $30 for a [mediocre] burger, fries and a beer is ridiculous. Having a celebrity chef's name on this place doesn't mean that it's a great burger.  Add to the fact that he's known for his french and haute cuisine - means he shouldn't know that much about burgers.\n\nNot bad, but not worth the price.  Even for Vegas.\n\nI'll be running to the In-N-Out about a mile away instead."
1,What is the mgm anymore without its lions now they have put translucent cover over the entire lion habitat.  How retarded! !
3,"This place has pretty good thai food. Been here a few times.\nWe ordered pad thai, mongolian beef, and pad see eww. The place is nicely decorated, and the waitress/waiter are friendly. First time, our pineapple fried rice took forever to come out. I think they forgot our orders.  But the last two times, the food came out in good time."
4,"I have been to this establishment numerous times. I have tried their pizza compared to others and I keep going back. The crust is amazing, chewy on the inside and a little crunchy on the outside. Just how I adore it. Their pizza with only mushrooms is my go to favorite. I also like the buffalo chicken.  I have not had a bad pie here. Joey and Victor are always in a good mood, kidding around, having fun. They like what they do. The atmosphere is always uplifting.  So I will continue to drive the 15 miles from my house to the Pizza Company to get my fix."
1,"Prices on the main menu are outdated. Ordered an appetizer sampler (11.99 on menu) supreme nachos ($6.49) and 2 drinks. My receipt did not have the prices on it. I thought I heard $23 over the phone which sounded fair but it turned out to be $33. They should update their prices, but if they did, I probably would not have ordered in the first place.The nachos were good but the items in the sampler were unseasoned and bland."
2,"Hob Nobs is completely unrecognizable from the old Willo House... and you know what?  That's ok.  Let's be honest.  The Willo House coffee really wasn't very good, and the service was pretty lacking.  So I'm over it.\n\nOn to Hob Nob... it's a really lovely remodel, if a little slick and glossy.  I thought the coffee was very good.  I haven't been able to eat there yet, but the menu looks great, if a little pricey.  Pastry selection seemed a little small too, especially as coffee shop= guilt free decadent eating in my mind, so I want some outrageous and fatty desserts to choose from.\n\nLocal artwork on the walls, with some pieces that I really loved.  The tables each have a different SUPER cool picture of Phoenix.  Very nice service, and I believe they said they'd be offering 2 hours of free wi-fi if you are a paying customer.  \n\nI've been twice now, and I liked it ok... I just didn't LOVE it.  It took me forever to write this review, as I don't have anything bad to say about it at ALL, but for whatever reason, I just can't bring myself to rave about it.   It's not especially homey, somehow, even as nice as it looks.  I'll have no problem going back next time someone says \""hey let's go to Hob Nob's\"", but it's just not my first pick.  \n\nHere's hoping that they DO find the perfect crowd that does love them though, and I really hope they succeed."
4,I ate here before the Thursday night Art Walk on main street. The food was great and the ambiance was nice. MIchael at the bar introduced himself and was great in helping me.   I would definitely eat here again and recommend this place to anyone.
3,"I went here on a sunny spring day with my wife for lunch.  It has a cool modern atmosphere with direct views of the capitol from almost any seat.  The burger I had was good, but very messy.  I think the bun could have been slightly bigger.  I like the huge ceilings inside.  Overall a good option on the square that I will try again.  I think happy hour here could be a good idea especially with summer on the way and their big tap beer selection."
1,"came to rhythm kitchen on a recommendation from a friend.  the warning sign went up pretty quick when the server recited the evening's special.  barramundi with coconut risotto and mango salsa.  is that Cajun?  thankfully I passed but one of my dining companions made the mistake of ordering it.  I tasted the fish and although it hadn't gone bad.....yet, it was well on its way.  I started with crab cakes.  not bad.  for dinner I had the jambalaya.  again not bad but I could have made it in my own kitchen and it would have been at least as good, if not substantially better.  we shared beignets and bread pudding for dessert.  never really had a beignet but I wasn't impressed.  give me a good sopapilla anytime.  the bread pudding was like the rest of the meal."
2,"Recently opened and already having won several local awards, Pink Olive claims to offer \""exceptional food, no exceptions\""; this is definitely the case.\n\nMy partner opted for the 'Bigger, Meatier Breakfast' (\u00a37.95), which was essentially a double-sized portion of the perfect scottish fry-up,  complete with haggis. There wasn't a single thing on the plate that wasn't cooked perfectly, although i don't think i would have been able to eat a whole plate!\n\nI went for the slightly healthier sunday morning option, of the soup of the day (\u00a33.95) and a grilled mackerel fillet on a bed of lemon-dressed salad (\u00a34.95). The soup was seasonal vegetable and pearl barley, and was much tastier and more flavoursome than any vegetable soup i've had before. It's true that the mackerel was slightly greasy, however this was off-set by the crisp lemon juice drizzled over the salad. \n\nI'd definitely recommend trying the homemade iced teas. We couldn't choose between lemon or peppermint, so got one of each and both were delicious. My partner said they were the best he's ever tasted outside Morocco.\n\nIn fact, my only criticism would be the issue of space... or lack of it. Too many tables crammed into too small a restaurant took something away from the relaxed, sunday morning atmosphere."
2,no offense but the waiter or the server should really need to learn that the rice and the curry should be placed into two different boxes to go!
4,Love this place.  The steak and flank with an over easy egg is the bomb!!  Plus they make great pot stickers!!
2,"While I get that it's a great bookstore, I don't understand why everyone thinks it's the best. More than once, they've not had newer books I was looking for (that should have been easy enough to find) and the staff seem elitist and stuffy, as if I'm not \""Green\"" enough to shop there, and were never around when I actually needed help.\nThis is a great place if you're into, for lack of a better word, Hippy things. But not the non-materialistic Hippy, more like the \""I have so much money that I don't need to buy mass produced things\"" Hippy.\nThe best part about this store is that they have a ton of events and seem to be really involved in the community. They also have a ton of unique and/or handmade gift items - a huge portion of the store is dedicated to this - but make sure to have a lot of disposable cash because it's all expensive.\nBesides events or out of sheer boredom, I wouldn't go out of my way to shop here."
2,"I don't do clubs, but I liked Ghost Bar.  The people were friendly (meaning the boys were very friendly) and the view is really nice."
1,"Uh. I was SO looking forward to you, PH, after seeing you in so many movies...but alas, you disappointed! My sister and I go to Vegas once every couple of years. She lives in Baltimore, I live in Boston, so I meet her down in her neck of the woods and after Thanksgiving we get on a plane to Vegas, baby! We've stayed in many hotels here over the years. I heard good things about Planet Hollywood and wanted to give it a try. \n\nFirst of all, this place is DARK...even for Vegas. LOTS of dark wood panelling, and the main hotel is definitely beginning to look outdated despite renovations and the tower addition. Maybe my room would be different? Meh. Was it awful? No. Was it anything to write home about? No. It was clean (except the table..there was some type of residue...glass tables in a Vegas hotel room are just ASKING for trouble, if you know what I mean...I can't imagine the things housekeeping has to scrape off after a looonnggg night/morning of partying). My sister's friend met us and she was obviously is a room that had NOT been renovated. Ay yai yai....I would def have asked to move if I were here. Striped walls and a mattress that was lopsided. Looked 20 years too late.\n\nI'm not sure what it is, but even some of the hotels older than PH have a \""newer\"" feel to them. Something feels kind of grimy about PH...maybe it has to do with all the dark wood panelling, but I can't say I was impressed with anything :(\n\nI WILL say the location is EXCELLENT and very centralized to the strip- location wise you can't get much better. While I wouldn't *not* stay here if it was heavily discounted/ or someone else was paying for it, I would not stay here again. Just my opinion! Nothing wonderful, but nothing bad. It's Vegas, so you want it to be exciting, which a lot of the other hotels do a good job with."
1,"Let me start this off by saying that I love q'doba, the food is delicious. Reason for 2 stars you ask? Well I'm currently standing in line, I'm the only one here. I was greeted with \""I'll be right with you\"" and then I waited while the two ladies here finished their conversation! So while the food is great, this experience was not!"
1,"This is based off just one visit when I ordered the BBQ chicken. I haven't had that much eastern NC BBQ but this chicken tasted over cooked and it was overly soggy, like boiled chicken. \n\nThe atmosphere is very inviting, plaid/checkered table covers, paper plates & plastic utensils, friendly staff.\n\nI hope to return soon and update my review ( :"
2,"This was our second time to Au Pied de Cochon, after having an excellent meal the first time. Unfortunately, this time around we were slightly less impressed...the meatloaf, which was one of the specials of the day, was very salty and the staff forgot that it was my boyfriend's birthday, even though I had made a special request when making the reservation and reminded our waiter during the meal.\n\nHaving said that, the food is generally quite tasty and the ambience is lively.  The staff is friendly and professional, but disappointing that they would forget a special occasion, since you would expect more from such a quality establishment."
1,"I can give the food the second chance. However, I still find it unpleasant to be served by half-naked girls in the middle of the day. I am not a conservative and very attractive female who fells free wearing mini dresses and shorts. But, I absolutely find it inappropriate to get food from someone who barely covered. Where is the hygiene? Additionally, there are many other ways to present sexuality (if this is the policy of the place), mature ways that will attract different customers. Place lacks friendly smiling  personal, good selection of beer (Miller, Budweiser and etc topped by one or two local breweries choices). If you want attract customers who value good food, drinks, and service, you need to change some things around. Until then, I will think about ElHefe as a place where people come to get drunk by drinking shitty beer or poor quality drinks at high prices and look at booties! I may be rough with the way I wrote. I very seldom give negative reviews. In this case, I was highly disappointed by the place"
3,"$20/person? The money goes to charity and in return you get to gorge yourself on cupcakes? Mmmmm....let me think....yes!\n\nWent to the Cupcake Love-In for the first time this year and enjoyed every sugary bite.\n\nTwo rooms full of different cupcake vendors, eager to serve you a sample of their sweet treats. I have no idea how many cupcakes I actually ate. I lost count after room 1. \n\nThe best cupcakes were the unusual ones. Sure there were great vanilla and chocolate but if you can put prosciutto and fig into a cupcake and make it work, you're the winner in my book (looking at you Bourbon Steak).\n\nThe only bummer was that a lot of places ran out really early! Event started at 11:00 and by 11:30 places were already out of some things. So we missed getting to try a few that sounded interesting. One place had one with avocado but they were out by the time I got there. :( The event was scheduled to go until 2. I feel bad for anyone that came after noon, really.\n\nBut a good venue, great cupcakes and a good cause. Not a bad way to spend a Sunday."
4,"Great food , live music. Lots of fun"
1,"Ok so this is a tough review for me to write, so let me start with the good. They have a special place in my heart for the work that they do. Now for the bad, I went in to donate some left over food and litter from my cat who I had to put down. This was an extremely emotional thing for me, I don't say that for sympathy but merely to add to the story and my experience. I walked in, clearly a bit distraught, I explained and received a perfunctory 'I'm sorry' followed by \""leave the stuff over there, and do you need a tax form?\"" No thank you, no, can we have your name, no, are you interested in donating money, no, would you be interested in volunteering. Those are all the freebees they get as I consult with businesses including 501C3s. I would be happy to consult with them and greatly reduce my fee because this is so near and dear to my heart. So if you are the executive director or a board member and you happen to read this, please contact me, you could be raising so much more money, and more importantly saving so many more lives."
3,"The modern atmosphere is good for a date night or just hanging out with friends. This place has traditional sushi as well as very unique choices (as the name would suggest). My favorite is definitely the Fusion Maki though it is a little pricey. I definitely think it's worth the price because it's a meal in itself. Also, they have a great $1 sushi deal on Sundays and Mondays. The menu is a little pricey though if you're not going on their $1 sushi nights."
4,I have had several meals there and was very pleased with their comfort foods  .  Deserts are huge portions and very good.  I have also used their catering service. No complaints
4,"A valve on my sprinkler system went out, they came out and had it fixed within 30 minutes. Reasonably priced, I recommend and will use them again if the need arises."
0,"I have stayed in the Luxor many years ago and it was actually pretty nice. I knew the place had gotten old and only booked the room because I was in town for a convention at the MGM which is right across the street. I was prepared for the room to be average and not so nice so my low scores are not based on that. I wasnt expecting a 5 star stay, but what happened over the course of the week was disgusting and so wrong! \n\nFirst of all Ammenities: \n- Rooms are old and out dated\n - Furiture was scratched and broken in some places\n -Bedding was comparible to a motel six \n- NO WIFI! \n- No central A/C so the room doesnt get cold.\n\nok now lets move on to the real reason I will NEVER stay here and will warn everyone I know not to. My Macbook Laptop was stolen from my room while I was out all day. I left my room at 7:00am when I returned at 11pm the laptop was gone. I searched everywhere before calling to file a complaint. They sent up a security officer who had me fill out a voluntary statement.\n\n Once that was done I realized I had no way to charge my cell phone, because I was using the outlet on my laptop. I went to the front desk and asked for a manager. I explained to him that my laptop had been stolen from my room and I had just filled out a report, but that I have no way to charge my cell phone and was hoping the hotel could let me borrow one for the remainder of my stay. The manager was so rude!! He told me that I could go to security and see if they have a charger in lost and found, why would they give me someone elses property! I told him I am not familiar with the hotel can he show me where to go. He pointed into the casino floor, never even looked up. I told him I couldnt believe after being stolen from in their hotel that he was not more willing to assist me in which he replied \"" look lady if I had a charger in this drawer id give it to you, but i dont. Itd not my fault you cant charge your phone.\"" WOW you would think he could have at least walked me over to security to try to help me. \n\nI eventually found the security station. They told me they have a charger but I would have to plug it in and wait for it to charge! 6 hour wait and its 2 in the morning. I told her I have to get up at 5am and cannot wait, so she suggested I leave my phone there. WHAT! after my property was just stolen! I ended up having to buy a $45 charger from the gift shop. \n\nOn top of that when I went back to my room to get into bed the sheets had chocolate stains all over. I called the front desk who told me they could have a sheet change done in 90 mins. I told her I could not wait that long as I needed to get some rest and had a big day the next day is there any one who could come sooner. She replied that they have limited house keeping and I shouldnt expect so much, there isnt anything I can do. WOW! \n\nThe next day my husband came to join me, when he arrived he came to the valet. The valet told him the lot was full and he couldnt not park. I was on the phone with him walking to greet him- my husband said I am a guest here is there another place I can park myself. The valet said no this is your only option, but if you give me $100 I'll work it out for you. I told my husband do not give him any money I will be right there with a manager. While I was waiting for the manager the valet was telling my husband you better move your car or I'll make you move it. My husband replied to him trust me you dont want me to get out of this car..when the manager came to help me he told me that there is self parking around the back....WHY did the valet tell us that....loh yeah because he is trying to STEAL $100 from us!!! The manager did nothing and told us he has to side with his staff. \n\nAt the end of the day nothing was done about any of this. The manager we spoke to at check out was rude and unhelpful I asked them to refund the room and was actually asked why would we do that? was there anything you didnt get that was promised? WOW how about common customer service and all of my belongings with me during check out. \n\nAlso regarding my laptop I have called risk management over 10 times and no one has called me back. I finally got a hold of someone yesterday who told me the only person who used a key besides myself was the maid. They said she told them she didnt take it so the investigation is closed. \n\nThere are so many great places to stay in Vegas the Luxor is not one of them. I made sure the 16,000 people at my convention about what happened to me and I warn anyone reading this to spare themselves the same experience I had."
2,"I ate here alone, with Groupon.  I ordered a bowl $5.95 of creamy butternut squash soup, which was REALLY GOOD.   It was probably the best butternut squash soup I ever had.   I can tell there was lotsa butter in it, and cumin.  But there was not much soup on in the rather flat bowl.  It really made me wonder how much less soup they put in a \""cup\"" for $3.95, cos I think the \""bowl\"" is a cup of soup poured into a bowl.  I cannot believe that my bowl was more than a cup of soup.  \n\nAlso ordered $14.95 Meat Lovers pizza to make my bill at least $20.  All pizzas are the same size, which I measured with a ruler to be 11\"".   I won't come back to Humble Pie because I think it is expensive for the little portion that you get for the money.  I like \""value\"", which is not here at Humble Pie.   1/3 of the pizza is the crust, which has nothing on it, so the pizza is even smaller.   Taste is good tho.  \n\nI feel the best value for pizza is the House Special at Mellow Mushroom in Tempe.  $20.79 for 14\"" and loaded high and dense with ingredients, best of which is the applewood bacon. \n\nMy server, Jon, was very attentive and polite.   When I was amazed they had cloth napkins for greasy pizza, he brought he larger paper napkins, because I went over to the bar and got myself bar paper napkins.  He brought whatever I asked for, lemon wedges and Sweet and Low (I make my own lemonade), more water."
3,"It's getting cooler in Vegas, and therefore, it is HOT POT SEASON!\n\nI dropped by here with two friends and we ended up sharing two hot pots, and three orders of skewers. Everything was really good. Each of the hot pots were loaded with various vegetables and mushrooms. They could have done with a bit more meat though. I felt that each of the hot pots had too less meat for the amount of soup/veggies inside. \n\nNext... What's hot pot without SAUCES!  Normally, I like to eat my hotpot with a sauce consisting of peanut butter, cilantro, green onions, sa cha (barbeque) sauce, and an egg. I was sad that they didn't have any peanut butter (instead, I used some sesame paste they had, it kind of did the job), and i had to pay an extra 50 cents for an egg.  Seeing as there was not much meat to begin with, I opted to not get the egg. :(\n\nWe had an order of each of the skewers (beef, beef tongue, and lamb). I really loved the beef tongue and the lamb skewers, but the regular beef skewer was just so-so.\n\nAll in all, this place is great for a nice warm meal at night, and I would definitely come back to try their other hot pots! =]"
3,"it's all about Sunday brunch mimosas, French toast, and a room full of desserts. This is my fave place to go in Vegas for breakfast type food. It is all tasty and reasonably priced compared to other Vegas buffets. I cannot wait to nurse my hangover at this place once again!"
0,"i wouldn't give this company another dime. Not only did they have the saddest selection of produce i have ever seen, but the customer service was a joke. \n\nI am all about eating organic and gluten free, and i'm always in search of a fun new health food for my family to try. I went into Whole Food so excited because it was like a health food Costco. I was never once greeted, and i literally got dirty looks from a few of the people stocking shelves. \n\nI felt horribly unwelcome and my shopping experience was uncomfortable to say the least. i ended up buying 3 things because i put most everything in my cart back, and i wanted nothing more than to just leave. I don't even like to drive by that store....\n\nI hope the managers of this store read this and consider a complete staff overview, because this is no way for any store to operate."
2,Basic and decent gym with good low price memberships. At night are the busier hours and harder time to get to weights. My only complaints are the hours of service and no wifi to play music! My phone service sucks by the treadmills and back of the building.
0,Geeze... Empty as can be and I still got crappy service. Well... I would prefer crappy over non existent which is what we got. I gave them another minute before I was just going to walk out ... Waitress finally came with 15 seconds to spare. Very very unacceptable. FYI still haven't got our water yet either. Avoid this place unless you want to leave by retirement age.
2,"Went here for lunch today. I've been driving past this place for a few years now, so was looking forward to finally trying it. It was good, nothing to write home about though. We had the lunch specials - I had the chicken enchilada with green sauce and rice and beans, my friend had the chicken tacos. Extremely small portions, wow. For $6 a meal, which ok is affordable, and true it's just \""lunch portions\"", I still was expecting more. The enchilada was the size of a tortilla roll-up, like really really small. The tacos were also three tiny lil guys, like maybe only 3 inches long. The taste was just alright too - I mean it was good, but again nothing that's going to make me go back again. \n\nThe service was good, the server was attentive and our drinks kept getting refilled.\n\nSo yea...good, but nothing spectacular. Maybe dinner is better."
2,"Slow Boat to Greek Isles\nThere is no scent as stimulating to my appetite as that of garlic in the oven or on the range top. This is just what greeted us as we walked in one rainy evening about 5:30 just off the light rail line in Charlotte. The setting is lively and open with tables well-spaced and the staff is attractive and friendly. We got menus soon enough and drinks were ordered. My choice was a local IPA, sorry I have forgotten the name of the brewery. It was cloudy! Tasted all right and I assume that this is what the brewer had in mind but it was weird. Not sure I will ever get use to that. Appetizers followed with Tzatziki and Feta for all and they, especially the Tzatziki were good for sure. Then we waited and hour for our meal to come!!\n\nOur water was certainly a nice chap and perhaps new at his job but clearly needed some help on the management side of his work. Don't know what the holdup but it was obvious and no apologies. To top it off I think I chose wrong off the menu. My salt cod may have been frozen and packaged. I can't be sure but it was very ordinary. I ate it all of course buy my companion's veal shank or dolmades looked much better. Dinner took so long that we did not have a time for dessert which is a shame. The cart up front with samples looked delicious. I'm going to have to give this a 3 because of my meal and the service. I'd like to go back and try again, it's very reasonable and convenient to down town without being down town but, I don't know."
0,"Manager's attitude:\nFirst, with party of 25, mgr only wanted to give us 2 tables to fit 25 people. We requested 3 tables, first we got a big fat \""NO\"". When I turned my back and start walking out, half way walk to out side, mgr changed mind to said \""yes\"".  I could take this business to anywhere else yet family started arriving. By the the of dining, restaurant never reach 80% fill\n\nSanitary issue: \nThis restaurant mixed drinking serve water glasses to guest with dirty dish tray on the same cart! \n\nPissed poor services:\ndim sum cart keep passed with no stop even I ran after it, it won't come by. Until I called mgr to the table to ask why, then we start getting food. Employees were arguing loud with each other, fighting each other, giving orders to others. Bad manners.. Server even took time to argue with me because I want to add order to the my table, which turned into forever food below..\n\nOnly table who did the family style order got their food as their order.\n\nForever food:\nPork belly and preserve vegetable takes 30 minutes? Why even bother put in the menu? Dim sum we want never available, next cart(x4) later.. Still nothing. \n\nOrdering:\nTry to order a simple cold chicken with ginger sauce, 20 minutes. Restaurant \n\n\nBottom line:\n\nI HIGHLY NOT RECOMMEND TO EAT HERE ANY TIME OF THE YEAR. SANITARY ISSUE, BAD SERVICES, FOREVER FOOD WILL NEVER SHOW UP FROM MENU,"
2,"Sampled the hazelnut, tiramisu, pistachio gelato and decided NOT to get any. They were creamy buttery lacking flavor. The creme brulee was ok. My friends did like their sorbets. \nChocolate fountain was kind of cool. \nThere are better gelato places than this. I liked Sugar and Ice in Wynn Hotel."
1,Good times.  Great for St. Patty's!!  Get in early to grab yourself a table and start collecting the celebratory plastic cups.
0,"How Disappointing. A \""French Bakery\"" that makes awful croissants. One would think they would make the best ones in town. My advice for the best croissant in the area, go to The Fresh Market. (And that is the only reason to go to The Fresh Market.)\nAlthough the product comes in frozen (I know, I know) at TFM, when they are baked just right, they are excellent. Some blueberry preserves smeared on it and I'm happy...\nI did try some pastries at Amelie's but nothing to write home about. I tried a baguette and it was edible. I still can do better pastries and bread in my galley kitchen. \nNot worth the drive from Cornelius."
4,Dr. Gundermen is the man! He is the only Chiro I have ever been to that I enjoy 100%. You get a nice massage before the adjustment. You get asked questions. Get to ask questions too. Dr. Gundermen explains everything and tells you what's wrong.  Very friendly and affordable. They even give you free visits after going in so many times as well as for your birthday or referring people. These guys rule. As long as they are open and we are in QC I will be going to them.
